FACILITY_TYPE,EXTERNAL_FACILITY_ID,FACILITY_NAME,SHORT_NAME,DESCRIPTION,LAT_MIN,LAT_MAX,LON_MIN,LON_MAX,METRIC:MMI:GREEN,METRIC:MMI:YELLOW,METRIC:MMI:RED,ATTR:CD,ATTR:Main,ATTR:TBMPage
"STRUCTURE","101849","FIRE STATION #84","","21050  BURBANK BL---WOODLAND HILLS---91367",34.173172,34.173172,-118.591738,-118.591738,1,5,7,3,ND,560 B2
"STRUCTURE","101850","CHATSWORTH BRANCH LIBRARY","","21052  DEVONSHIRE ST---CHATSWORTH---91311",34.25711,34.25711,-118.591896,-118.591896,1,5,7,12,ND,500B4
"STRUCTURE","101851","LANDSCAPE MEDIAN ISLAND","","2108  COLORADO BL---LOS ANGELES---90041",34.13894,34.13894,-118.212746,-118.212746,1,5,7,0,SD,564J5
"STRUCTURE","101852","PUBLIC RESTROOM AT ELYSIAN PARK","","2110  STADIUM WY---LOS ANGELES---90012",34.082697,34.082697,-118.246073,-118.246073,1,5,7,1,SD,594F7
"STRUCTURE","101853","SILVERLAKE RECREATION CENTER","","2111  SILVER LAKE BL---SILVERLAKE---90026",34.09206,34.09206,-118.264029,-118.264029,1,5,7,13,ND,594C5
"STRUCTURE","101854","VEHICLE MAINTENANCE-HOLLENBECK POLICE STATION","","2111 E 1ST ST---BOYLE HEIGHTS---90033",34.04494,34.04494,-118.213561,-118.213561,1,5,7,14,SD,635A5
"STRUCTURE","101855","PARKING STRUCTURE-HOLLENBECK POLICE STATION","","2111 E 1ST ST---BOYLE HEIGHTS---90033",34.04494,34.04494,-118.213561,-118.213561,1,5,7,14,SD,635A5
"STRUCTURE","101856","HOLLENBECK POLICE STATION","","2111 E 1ST ST---BOYLE HEIGHTS---90033",34.04494,34.04494,-118.213561,-118.213561,1,5,7,14,SD,635A5
"STRUCTURE","101857","HOLLENBECK POLICE STATION","","2111 E 1ST ST---BOYLE HEIGHTS---90033",34.04494,34.04494,-118.213561,-118.213561,1,5,7,14,SD,635A5
"STRUCTURE","101858","REC & PARKS SERVICE","","21129  CHATSWORTH ST------91311",34.264606,34.264606,-118.59347,-118.59347,1,5,7,0,,
"STRUCTURE","101859","BROWNSCREEK BIKE TRAIL","","21135  CHATSWORTH AV---CHATSWORTH---91311",34.264607,34.264607,-118.593523,-118.593523,1,5,7,12,ND,500B6
"STRUCTURE","101860","BROWNSCREEK BIKE TRAIL","","21140  CHATSWORTH ST---CHATSWORTH---91311",34.264338,34.264338,-118.593578,-118.593578,1,5,7,12,ND,500B6
"STRUCTURE","101861","REC & PARKS SERVICE","","21163  CHATSWORTH ST------91311",34.264608,34.264608,-118.593771,-118.593771,1,5,7,0,,
"STRUCTURE","101862","FIRE STATION #59","","2117  BUTLER AV---WEST L.A.---90025",34.037459,34.037459,-118.445172,-118.445172,1,5,7,11,ND,632B6
"STRUCTURE","101863","NON-STRUCTURAL SERVICE","","21200 S WESTERN AV---TORRANCE---90501",33.837152,33.837152,-118.309016,-118.309016,1,5,7,0,,
"STRUCTURE","101864","LANDSCAPE MEDIAN ISLAND","","21215  RINALDI ST---CHATSWORTH---91311",34.270121,34.270121,-118.594603,-118.594603,1,5,7,0,ND,500B2
"STRUCTURE","101865","MACARTHUR PARK","","2126 W 6TH ST---LOS ANGELES---90057",34.059567,34.059567,-118.275272,-118.275272,1,5,7,2,SD,634B3
"STRUCTURE","101866","HOLLENBECK STATION TRAILER","","2127 E 1ST ST---BOYLE HEIGHTS---90033",34.044861,34.044861,-118.21342,-118.21342,1,5,7,14,SD,635A5
"STRUCTURE","101867","MACARTHUR PARK","","2128 W 6TH ST---WESTLAKE---90057",34.059576,34.059576,-118.275291,-118.275291,1,5,7,1,SD,634B3
"STRUCTURE","101868","COUNCIL DISTRICT #14 FIELD OFFICE & CDD OFFICE","","2130 E 1ST ST---LOS ANGELES---90033",34.044701,34.044701,-118.213476,-118.213476,1,5,7,14,SD,635A5
"STRUCTURE","101869","LANDSCAPE MEDIAN ISLAND","","2130 W 3RD ST---LOS ANGELES---90057",34.062921,34.062921,-118.273115,-118.273115,1,5,7,0,,
"STRUCTURE","101870","LANDSCAPE MEDIAN ISLAND","","2131  GLENDALE BL---LOS ANGELES---90039",34.093643,34.093643,-118.259301,-118.259301,1,5,7,0,,
"STRUCTURE","101871","L.A. COUNTY FLOOD CONTROL LANDSCAPE","","21361  DEVONSHIRE BL---CHATSWORTH---91311",34.257403,34.257403,-118.596431,-118.596431,1,5,7,12,ND,500B6
"STRUCTURE","101872","REC & PARKS SERVICE","","21361  DEVONSHIRE ST------91311",34.257403,34.257403,-118.596431,-118.596431,1,5,7,0,,
"STRUCTURE","101873","LESSOR: L & R AUTO PARKS, INC","","214 S BROADWAY---LOS ANGELES---90012",34.051875,34.051875,-118.246979,-118.246979,1,5,7,14,SD,634F3
"STRUCTURE","101874","LESSOR: L & R AUTO PARKS, INC","","214 S BROADWAY---LOS ANGELES---90012",34.051875,34.051875,-118.246979,-118.246979,1,5,7,14,CC,634F3
"STRUCTURE","101875","LESSOR: L & R AUTO PARKS, INC","","214 S BROADWAY---LOS ANGLEES---90014",34.04662,34.04662,-118.252029,-118.252029,1,5,7,14,SD,634F3
"STRUCTURE","101876","LANDSCAPE MEDIAN ISLAND","","2141  PASEO DEL MAR---SAN PEDRO---90732",33.719811,33.719811,-118.323108,-118.323108,1,5,7,0,,
"STRUCTURE","101877","FIRE STATION #20","","2144  SUNSET BL---ECHO PARK---90026",34.077356,34.077356,-118.265149,-118.265149,1,5,7,13,SD,634C1
"STRUCTURE","101878","PARTHENIA PARK","","21444  PARTHENIA ST---CHATSWORTH---91304",34.228061,34.228061,-118.598412,-118.598412,1,5,7,12,ND,530A1
"STRUCTURE","101879","LANDSCAPE MEDIAN ISLAND","","2145  CAHUENGA BL---LOS ANGELES---90068",34.109529,34.109529,-118.331292,-118.331292,1,5,7,0,,593D3
"STRUCTURE","101880","LAPD-PARKER CENTER","","215  JUDGE JOHN AISO ST---LOS ANGELES---90012",34.05249,34.05249,-118.239719,-118.239719,1,5,7,9,CC,634F4
"STRUCTURE","101881","SAN JUAN GARAGE","","215  SAN JUAN AV---VENICE---90291",33.990077,33.990077,-118.472138,-118.472138,1,5,7,11,ND,671H5
"STRUCTURE","101882","PARKING LOT UP TO 10 SPACES","","215 S BROADWAY---LOS ANGELES---90014",34.052034,34.052034,-118.247241,-118.247241,1,5,7,14,SD,634F3
"STRUCTURE","101883","EVERGREEN RECREATION CENTER","","215 S EVERGREEN AV---BOYLE HEIGHTS---90033",34.038767,34.038767,-118.203673,-118.203673,1,5,7,14,SD,635 B5
"STRUCTURE","101884","EVERGREEN REC CENTER","","215 S EVERGREEN AV---BOYLE HEIGHTS---90033",34.038767,34.038767,-118.203673,-118.203673,1,5,7,14,SD,635B5
"STRUCTURE","101885","OFFICE BLDG-ROOM 1200","","215 W 6TH ST---LOS ANGELES---90014",34.046194,34.046194,-118.251132,-118.251132,1,5,7,9,SD,634E4
"STRUCTURE","101886","LANDSCAPE MEDIAN ISLAND","","21500  OXNARD ST---WOODLD HILLS---91367",34.179048,34.179048,-118.598974,-118.598974,1,5,7,0,ND,559F1
"STRUCTURE","101887","21ST AREA POLICE STATION","","21501  SCHOENBORN ST---CANOGA PARK---91304",34.221051,34.221051,-118.59903,-118.59903,1,5,7,12,ND,530 B2
"STRUCTURE","101888","LANDSCAPE MEDIAN ISLAND","","21507  OXNARD ST---WOODLAND HILLS---91367",34.179431,34.179431,-118.599043,-118.599043,1,5,7,0,ND,560F1
"STRUCTURE","101889","","","2155 E 7TH ST---LOS ANGELES---90023",34.03463,34.03463,-118.228669,-118.228669,1,5,7,14,SD,
"STRUCTURE","101890","PUMPING PLANT #89","","216  SEASIDE AV---TERMINAL IS---90731",33.749869,33.749869,-118.261723,-118.261723,1,5,7,15,SD,824D4
"STRUCTURE","101891","ALLRIGHT PARKING","","216 N ALAMEDA ST---LOS ANGELES---90012",34.049873,34.049873,-118.23793,-118.23793,1,5,7,9,CC,634 G4
"STRUCTURE","101892","LINCOLN HEIGHTS","","216 S AVENUE 24---LINCOLN HEIGHTS---90031",34.073009,34.073009,-118.21678,-118.21678,1,5,7,1,ND,635A1
"STRUCTURE","101893","LANDSCAPE MEDIAN ISLAND","","2161  DUANE ST------90039",34.089551,34.089551,-118.257878,-118.257878,1,5,7,0,,
"STRUCTURE","101894","MADRID THEATER","","21622  SHERMAN WY---CANOGA PARK---91303",34.200827,34.200827,-118.600645,-118.600645,1,5,7,3,ND,530A5
"STRUCTURE","101895","MACARTHUR PARK-RESTROOM","","2168 W 6TH ST---LOS ANGELES---90017",34.059802,34.059802,-118.275797,-118.275797,1,5,7,2,SD,634C3
"STRUCTURE","101896","LANDSCAPE MEDIAN ISLAND","","217 N LARCHMONT BL---LOS ANGELES---90004",34.074827,34.074827,-118.323796,-118.323796,1,5,7,4,SD,633 F1
"STRUCTURE","101897","7TH ST CONSOLIDATED FACILITY - SANITATION TRUCK WASH","","2172 E 7TH ST---LOS ANGELES---90021",34.034221,34.034221,-118.225315,-118.225315,1,5,7,14,SD,634H6
"STRUCTURE","101898","7TH ST CONSOLIDATED FACILITY - SANITATION","","2172 E 7TH ST---LOS ANGELES---90021",34.034221,34.034221,-118.225315,-118.225315,1,5,7,14,SD,634H6
"STRUCTURE","101899","7TH ST CONSOLIDATED FACILITY - SANITATION","","2172 E 7TH ST---LOS ANGELES---90021",34.034221,34.034221,-118.225315,-118.225315,1,5,7,14,SD,634H6
"STRUCTURE","101900","VEHICLE MAINTENANCE-HARBOR POLICE STATION","","2175  JOHN S GIBSON JR BL---SAN PEDRO---90731",33.756883,33.756883,-118.289432,-118.289432,1,5,7,15,SD,824C1
"STRUCTURE","101901","PARKING STRUCTURE-HARBOR POLICE STATION.","","2175  JOHN S GIBSON JR BL---SAN PEDRO---90731",33.756883,33.756883,-118.289432,-118.289432,1,5,7,15,SD,824C1
"STRUCTURE","101902","HARBOR POLICE STATION","","2175  JOHN S GIBSON JR BL---SAN PEDRO---90731",33.756883,33.756883,-118.289432,-118.289432,1,5,7,15,SD,824C1
"STRUCTURE","101903","LANDSCAPE MEDIAN ISLAND","","2175  PROSSER AV---LOS ANGELES---90025",34.048427,34.048427,-118.425103,-118.425103,1,5,7,0,SD,632C4
"STRUCTURE","101904","LANARK PARK","","21751  STRATHERN ST---CANOGA PARK---91304",34.215672,34.215672,-118.60249,-118.60249,1,5,7,3,ND,530A3
"STRUCTURE","101905","LANDSCAPE MEDIAN ISLAND","","218 E E ST---WILMINGTON---90744",33.775478,33.775478,-118.260362,-118.260362,1,5,7,0,,
"STRUCTURE","101906","","","218 N LARCHMONT BL---HOLLYWOOD---90004",34.074851,34.074851,-118.323471,-118.323471,1,5,7,4,SD,633F1
"STRUCTURE","101907","LANDSCAPE MEDIAN ISLAND","","2180  JOHN S GIBSON JR BL---SAN PEDRO---90731",33.754229,33.754229,-118.290421,-118.290421,1,5,7,0,,
"STRUCTURE","101908","LANDSCAPE MEDIAN ISLAND","","2180 W 3RD ST---LOS ANGELES---90057",34.063156,34.063156,-118.273641,-118.273641,1,5,7,0,,
"STRUCTURE","101909","REC & PARKS SERVICE","","21800  LANARK ST------91304",34.217462,34.217462,-118.603245,-118.603245,1,5,7,0,,
"STRUCTURE","101910","FIRE STATION #96","","21800  MARILLA ST---CHATSWORTH---91311",34.247444,34.247444,-118.603163,-118.603163,1,5,7,12,ND,500A6
"STRUCTURE","101911","LANARK PARK","","21811  STRATHERN ST---CANOGA PARK---91304",34.21567,34.21567,-118.60311,-118.60311,1,5,7,3,ND,530A3
"STRUCTURE","101912","LANARK PARK & REC CENTER","","21816  LANARK ST---CANOGA PARK---91304",34.217461,34.217461,-118.603431,-118.603431,1,5,7,3,ND,530A3
"STRUCTURE","101913","LANARK PARK","","21817  STRATHERN ST---CANOGA PARK---91304",34.21567,34.21567,-118.603172,-118.603172,1,5,7,3,ND,530A3
"STRUCTURE","101914","WARNER RANCH PARK PAVILLION","","21820 W CALIFA AV---CANOGA PARK---91367",34.177047,34.177047,-118.602759,-118.602759,1,5,7,3,ND,1A2C6
"STRUCTURE","101915","LANARK PARK & REC CENTER","","21826  LANARK ST---CANOGA PARK---91304",34.217461,34.217461,-118.603547,-118.603547,1,5,7,3,ND,530A3
"STRUCTURE","101916","PUMPING PLANT #80","","2185  SIGNAL ST---SAN PEDRO---90731",33.724108,33.724108,-118.273971,-118.273971,1,5,7,15,SD,824D7
"STRUCTURE","101917","TEMP HARBOR POLICE STATION ELECT SERVICE","","219 N BAYVIEW AV---SAN PEDRO---90744",33.785019,33.785019,-118.260488,-118.260488,1,5,7,15,SD,824C1
"STRUCTURE","101918","DOT PARKING LOT #705","","21901 W COSTANSO ST---WOODLAND HILLS---91364",34.167652,34.167652,-118.604303,-118.604303,1,5,7,3,ND,560A2
"STRUCTURE","101919","LANDSCAPE MEDIAN ISLAND","","2195  RIVERSIDE DR---LOS ANGELES---90039",34.102366,34.102366,-118.251288,-118.251288,1,5,7,0,,
"STRUCTURE","101920","HAZARD PARK","","2199  ZONAL AV---BOYLE HEIGHTS---90033",34.059197,34.059197,-118.20389,-118.20389,1,5,7,14,SD,635B3
"STRUCTURE","101921","HAZARD PARK","","2199  ZONAL AV---BOYLE HEIGHTS---90033",34.059197,34.059197,-118.20389,-118.20389,1,5,7,14,SD,635B3
"STRUCTURE","101922","GRIFFITH PARK","","22  GRIFFITH PK DR---LOS ANGELES---90027",34.15382,34.15382,-118.309239,-118.309239,1,5,7,4,,594C1
"STRUCTURE","101923","REC & PARKS SERVICE","","22  VERMONT CANYON RD------90027",34.124207,34.124207,-118.296956,-118.296956,1,5,7,0,,
"STRUCTURE","101924","LANDSCAPE MEDIAN ISLAND","","220 S BRISTOL AV---LOS ANGELES---90049",34.05416,34.05416,-118.487577,-118.487577,1,5,7,0,SD,631F4
"STRUCTURE","101925","PARKING FOR VARIOUS CITY EMPLOYEES","","220 S SPRING ST---LOS ANGELES---90012",34.051236,34.051236,-118.245856,-118.245856,1,5,7,9,NA,634F4
"STRUCTURE","101926","HILLHURST PARKWAY","","2200  HILLHURST AV---LOS ANGELES---90027",34.111984,34.111984,-118.287294,-118.287294,1,5,7,4,ND,594A3
"STRUCTURE","101927","BEN FRANKLIN LIBRARY","","2200 E 1ST ST---BOYLE HEIGHTS---90033",34.044267,34.044267,-118.212396,-118.212396,1,5,7,14,SD,635A5
"STRUCTURE","101928","PEDESTRIAN TUNNEL","","2201  CLIFFORD ST------90026",34.089106,34.089106,-118.259469,-118.259469,1,5,7,0,,
"STRUCTURE","101929","REC & PARKS SERVICE","","2201  HILLHURST AV------90027",34.11194,34.11194,-118.287604,-118.287604,1,5,7,0,,594A4
"STRUCTURE","101930","CENTRAL LOS ANGELES RECYCLING AND TRANSFER STATION","","2201 E WASHINGTON BL---LOS ANGELES---90021",34.019078,34.019078,-118.23382,-118.23382,1,5,7,14,SD,674H1
"STRUCTURE","101931","HYDE PARK BRANCH LIBRARY","","2205  FLORENCE AV---LOS ANGELES---90043",33.974762,33.974762,-118.317974,-118.317974,1,5,7,8,SD,673 G7
"STRUCTURE","101932","LANDSCAPE MEDIAN ISLAND","","2206  APEX AV---LOS ANGELES---90026",34.09036,34.09036,-118.262509,-118.262509,1,5,7,0,SD,594D5
"STRUCTURE","101933","TEMP HARBOR POLICE STATION ELECT SERVICE","","221 N BAYVIEW AV---SAN PEDRO---90744",33.785019,33.785019,-118.260488,-118.260488,1,5,7,15,SD,824C1
"STRUCTURE","101934","FIGUEROA PLAZA II","","221 N FIGUEROA ST---LOS ANGELES---90012",34.058614,34.058614,-118.251251,-118.251251,1,5,7,9,SD,634F3
"STRUCTURE","101935","LINCOLN HEIGHTS","","221 S AVENUE 22---LINCOLN HEIGHTS---90031",34.073159,34.073159,-118.217737,-118.217737,1,5,7,1,ND,635A1
"STRUCTURE","101936","REC & PARKS SERVICE","","2210  FERN DELL DR------90068",34.110946,34.110946,-118.307069,-118.307069,1,5,7,0,,569H4
"STRUCTURE","101937","LANDSCAPE MEDIAN ISLAND","","2210 S HILL ST---LOS ANGELES---90007",34.029074,34.029074,-118.268511,-118.268511,1,5,7,0,,
"STRUCTURE","101938","LANDSCAPE MEDIAN ISLAND","","22100  MULHOLLAND DR---WOODLAND HILLS---91364",34.151597,34.151597,-118.607401,-118.607401,1,5,7,0,ND,
"STRUCTURE","101939","RECREATION AND PARKS","","22102  ALIZONDO DR---WOODLAND HILLS---91364",34.151689,34.151689,-118.606575,-118.606575,1,5,7,3,ND,560A5
"STRUCTURE","101940","RECREATION AND PARKS","","22103  ALIZONDO DR---WOODLAND HILLS---91364",34.151675,34.151675,-118.606842,-118.606842,1,5,7,3,ND,560A5
"STRUCTURE","101941","MACARTHUR PARK","","2211 W 7TH ST---LOS ANGELES---90057",34.057197,34.057197,-118.278042,-118.278042,1,5,7,2,SD,634B3
"STRUCTURE","101942","JEFFERSON BRANCH LIBRARY","","2211 W JEFFERSON BL---LOS ANGELES---90018",34.025712,34.025712,-118.319783,-118.319783,1,5,7,10,SD,633G1
"STRUCTURE","101943","LESSOR: STEVE KASTEN PROPERTIES","","2215 N BROADWAY---LOS ANGELES---90031",34.07373,34.07373,-118.217682,-118.217682,1,5,7,1,ND,635A1
"STRUCTURE","101944","KAWADA BLDG - CITY ATTY, POLICE","","222 S HILL ST---LOS ANGELES---90012",34.05261,34.05261,-118.24802,-118.24802,1,5,7,14,SD,634F3
"STRUCTURE","101945","ELYSIAN PARK","","2220  DORRIS PL---LOS ANGELES---90031",34.090597,34.090597,-118.237766,-118.237766,1,5,7,1,SD,594F7
"STRUCTURE","101946","WOODLAND HILLS BRANCH LIBRARY","","22200  VENTURA BL---WOODLND HILLS---91364",34.168642,34.168642,-118.61074,-118.61074,1,5,7,11,ND,559J2
"STRUCTURE","101947","LESLIE N. SHAW PARK","","2221 W JEFFERSON BL---LOS ANGELES---90018",34.025702,34.025702,-118.319879,-118.319879,1,5,7,8,SD,673G1
"STRUCTURE","101948","7TH ST CONSOLIDATED FACILITY - ST. MAINT","","2222 E 7TH ST---LOS ANGELES---90021",34.034284,34.034284,-118.224439,-118.224439,1,5,7,14,SD,634H6
"STRUCTURE","101949","7TH ST CONSOLIDATED FACILITY - GSD","","2222 E 7TH ST---LOS ANGELES---90021",34.034284,34.034284,-118.224439,-118.224439,1,5,7,14,SD,634H6
"STRUCTURE","101950","7TH ST CONSOLIDATED FACILITY - GSD","","2222 E 7TH ST---LOS ANGELES---90021",34.034284,34.034284,-118.224439,-118.224439,1,5,7,14,SD,634H6
"STRUCTURE","101951","CHATSWORTH PRK FIELD HOUSE","","22230  CHATSWORTH ST---CHATSWORTH---91311",34.264287,34.264287,-118.610852,-118.610852,1,5,7,12,ND,499J3
"STRUCTURE","101952","VALLEY SETTING BASIN","","2224  RIVERSIDE DR---LOS ANGELES---90039",34.102683,34.102683,-118.251925,-118.251925,1,5,7,13,ND,563H4
"STRUCTURE","101953","VALLEY SETTING BASIN","","2224  RIVERSIDE DR---LOS ANGELES---90039",34.102683,34.102683,-118.251925,-118.251925,1,5,7,13,ND,563H4
"STRUCTURE","101954","VALLEY SETTING BASIN","","2224  RIVERSIDE DR---LOS ANGELES---90039",34.102683,34.102683,-118.251925,-118.251925,1,5,7,13,ND,563H4
"STRUCTURE","101955","RICHARD ALATORRE COMMUNITY CULTURAL CENTER","","2225  COLORADO BL---EAGLE ROCK---90041",34.139337,34.139337,-118.214611,-118.214611,1,5,7,14,ND,565A6
"STRUCTURE","101956","MACARTHUR PARK","","2226 W 6TH ST---WESTLAKE---90057",34.060088,34.060088,-118.27644,-118.27644,1,5,7,2,SD,634B3
"STRUCTURE","101957","LANDSCAPE MEDIAN ISLAND","","22275  CRAGGY VIEW ST---CHATSWORTH---91311",34.256016,34.256016,-118.612405,-118.612405,1,5,7,0,ND,
"STRUCTURE","101958","FIRE ALARM/POLICE SIGNAL BUREAU","","2228 W 6TH ST---WESTLAKE---90057",34.060094,34.060094,-118.276455,-118.276455,1,5,7,1,SD,634B3
"STRUCTURE","101959","HAZARD PARK","","2230  NORFOLK ST---BOYLE HEIGHTS---90033",34.060965,34.060965,-118.201211,-118.201211,1,5,7,14,SD,635B3
"STRUCTURE","101960","FIRE STATION #1","","2230  PASADENA AV---LINCOLN HEIGHTS---90031",34.07527,34.07527,-118.218371,-118.218371,1,5,7,1,ND,635A1
"STRUCTURE","101961","MACARTHUR PARK","","2230 W 6TH ST---WESTLAKE---90057",34.060101,34.060101,-118.276469,-118.276469,1,5,7,1,SD,636H2
"STRUCTURE","101962","REC & PARKS SERVICE","","22300  CHATSWORTH ST------91311",34.264287,34.264287,-118.61172,-118.61172,1,5,7,0,,
"STRUCTURE","101963","EAGLE ROCK DIST","","2231  FAIR PARK AV---EAGLE ROCK---90041",34.136391,34.136391,-118.215655,-118.215655,1,5,7,14,ND,564J6
"STRUCTURE","101964","STREET MEDIAN ISLAND","","22320  DEVONSHIRE ST---CHATSWORTH---91311",34.257301,34.257301,-118.613506,-118.613506,1,5,7,3,ND,499J4
"STRUCTURE","101965","CHATSWORTH PARK (SOUTH)","","22360  DEVONSHIRE ST---CHATSWORTH---91311",34.257791,34.257791,-118.614527,-118.614527,1,5,7,12,ND,499J4
"STRUCTURE","101966","RANCHO SAN PEDRO REC CTR","","224  PALOS VERDES ST---SAN PEDRO---90731",33.744312,33.744312,-118.281626,-118.281626,1,5,7,15,SD,824C5
"STRUCTURE","101967","REC & PARKS SERVICE","","22400  DEVONSHIRE ST------91311",34.25808,34.25808,-118.614689,-118.614689,1,5,7,12,,499J4
"STRUCTURE","101968","NORMANDALE RECREATION CENTER","","22400 S HALLDALE AV---TORRANCE---90501",33.823238,33.823238,-118.301456,-118.301456,1,5,7,15,SD,763J7
"STRUCTURE","101969","","","22402  NEEDLES ST---LOS ANGELES---91311",34.246652,34.246652,-118.615121,-118.615121,1,5,7,0,,
"STRUCTURE","101970","LANDSCAPE MEDIAN ISLAND","","2241  SAN FERNANDO RD---LOS ANGELES---90065",34.104246,34.104246,-118.238018,-118.238018,1,5,7,0,,
"STRUCTURE","101971","CULTURAL HERITAGE MONUMENT","","225 E 5TH ST---LOS ANGELES---90013",34.045695,34.045695,-118.24674,-118.24674,1,5,7,9,SD,634F4
"STRUCTURE","101972","LANDSCAPE MEDIAN ISLAND","","225 S HOPE ST---LOS ANGELES---90012",34.054939,34.054939,-118.25127,-118.25127,1,5,7,0,,
"STRUCTURE","101973","IMPERIAL COURTS","","2250 E 114TH ST---WATTS---90059",33.931348,33.931348,-118.233078,-118.233078,1,5,7,15,SD,704F5
"STRUCTURE","101974","LESLIE N. SHAW PARK","","2250 W JEFFERSON BL---LOS ANGELES---90018",34.025433,34.025433,-118.319565,-118.319565,1,5,7,8,SD,633G1
"STRUCTURE","101975","LANDSCAPE MEDIAN ISLAND","","22501  PLUMMER ST---CHATSWORTH---91311",34.242813,34.242813,-118.616969,-118.616969,1,5,7,0,ND,
"STRUCTURE","101976","LANDSCAPE MEDIAN ISLAND","","2251  PASEO DEL MAR---SAN PEDRO---90732",33.720839,33.720839,-118.326671,-118.326671,1,5,7,0,,
"STRUCTURE","101977","PUMPING PLANT #10","","2251 E 11TH ST---LOS ANGELES---90021",34.023716,34.023716,-118.231945,-118.231945,1,5,7,14,SD,674H1
"STRUCTURE","101978","CHASE PARK","","22525  CHASE ST---CANOGA PARK---91304",34.222867,34.222867,-118.618119,-118.618119,1,5,7,12,ND,529J2
"STRUCTURE","101979","LANDSCAPE MEDIAN ISLAND","","2256  PASEO DEL MAR---SAN PEDRO---90732",33.721232,33.721232,-118.326501,-118.326501,1,5,7,0,SD,823G7
"STRUCTURE","101980","NON-STRUCTURAL SERVICE","","2257  WESTRIDGE RD---LOS ANGELES---90049",34.075677,34.075677,-118.505748,-118.505748,1,5,7,0,,
"STRUCTURE","101981","LANDSCAPE MEDIAN ISLAND","","226 N VENICE BL---VENICE---90291",33.985528,33.985528,-118.469015,-118.469015,1,5,7,0,,
"STRUCTURE","101982","LANDSCAPE MEDIAN ISLAND","","22601  PLUMMER ST---CHATSWORTH---91311",34.242735,34.242735,-118.619739,-118.619739,1,5,7,0,ND,
"STRUCTURE","101983","LANDSCAPE MEDIAN ISLAND","","22601  PLUMMER ST---CHATSWORTH---91311",34.242735,34.242735,-118.619739,-118.619739,1,5,7,12,ND,499H6
"STRUCTURE","101984","SHADOW RANCH PARK & REC CTR","","22633  VANOWEN ST---CANOGA PARK---91307",34.193883,34.193883,-118.619521,-118.619521,1,5,7,3,ND,529G6
"STRUCTURE","101985","PUMPING PLANT #4","","2264  HIGHBURY AV---EL SERENO---90032",34.071522,34.071522,-118.162194,-118.162194,1,5,7,14,ND,635G1
"STRUCTURE","101986","LANDSCAPE MEDIAN ISLAND","","22693  MULHOLLAND DR---WOODLAND HILLS---91364",34.150265,34.150265,-118.621389,-118.621389,1,5,7,11,ND,560A5
"STRUCTURE","101987","LAKE STREET COMMUNITY CENTER","","227 N LAKE ST---LOS ANGELES---90026",34.068776,34.068776,-118.270507,-118.270507,1,5,7,13,SD,634 C1
"STRUCTURE","101988","REC & PARKS SERVICE","","22732  PLUMMER ST------91311",34.242457,34.242457,-118.622536,-118.622536,1,5,7,12,ND,
"STRUCTURE","101989","LANDSCAPE MEDIAN ISLAND","","229 S LARCHMONT BL---LOS ANGELES---90004",34.0704,34.0704,-118.323885,-118.323885,1,5,7,4,SD,633 F1
"STRUCTURE","101990","GRIFFITH PARK","","2290  FERN DELL DR---LOS ANGELES---90068",34.113085,34.113085,-118.307417,-118.307417,1,5,7,4,SD,593H3
"STRUCTURE","101991","LANDSCAPE MEDIAN ISLAND","","22998  MULHOLLAND DR---WOODLAND HILLS---91364",34.151093,34.151093,-118.626652,-118.626652,1,5,7,0,ND,
"STRUCTURE","101992","GRIFFITH PARK","","23  GRIFFITH PARK---LOS ANGELES---90027",34.10676,34.10676,-118.272319,-118.272319,1,5,7,4,SD,594A2
"STRUCTURE","101993","GREEK THEATER GRIFFITH PARK","","23  VERMONT CANYON RD---LOS ANGELES---90027",34.124207,34.124207,-118.296956,-118.296956,1,5,7,4,SD,593 J1
"STRUCTURE","101994","PUMPING STATION","","230  ARNO WY---LOS ANGELES---90021",34.040781,34.040781,-118.544758,-118.544758,1,5,7,11,ND,630H6
"STRUCTURE","101995","LANDSCAPE MEDIAN ISLAND","","2300  J S GIBSON JR BL---SAN PEDRO---90731",33.7538,33.7538,-118.290519,-118.290519,1,5,7,0,,
"STRUCTURE","101996","VENICE BEACH OCEAN FRONT WALK","","2300  OCEAN FRONT WK---VENICE---90291",33.98682,33.98682,-118.464668,-118.464668,1,5,7,6,ND,671G6
